,time_elapsed,A0,A1,Relay_Val
0,8687,2.4471333026885986,2.448237419128418,0
1,16451,2.446896553039551,2.4483163356781006,0
2,35381,2.4508402347564697,2.4524176120758057,0
3,45484,2.4506824016571045,2.4521021842956543,0
4,58354,2.4505248069763184,2.4518656730651855,0
5,64382,2.4509191513061523,2.4524965286254883,0
6,76022,2.446896553039551,2.448395252227783,0
7,88828,2.447054386138916,2.4483163356781006,0
8,96434,2.446817636489868,2.4483163356781006,0
9,109044,2.445713520050049,2.443741798400879,0
10,115302,2.4469754695892334,2.448395252227783,0
11,126337,2.4509191513061523,2.4491050243377686,0
12,135237,2.450603723526001,2.452338695526123,0
13,144492,2.450761318206787,2.448395252227783,0
14,156071,2.450761318206787,2.4521021842956543,0
15,164634,2.446660041809082,2.4514710903167725,0
16,175740,2.447054386138916,2.448395252227783,0
17,184272,2.446817636489868,2.4484739303588867,0
18,195723,2.4472908973693848,2.4487106800079346,0
19,208867,2.4471333026885986,2.448631763458252,0
20,226785,2.4509191513061523,2.4524176120758057,0
21,233764,2.4504458904266357,2.450603723526001,0
22,243901,2.450603723526001,2.4520232677459717,0
23,258394,2.450603723526001,2.4521021842956543,0
24,263823,2.450603723526001,2.4518656730651855,0
25,276994,2.447054386138916,2.4481585025787354,0
26,284150,2.446896553039551,2.448395252227783,0
27,294768,2.4467389583587646,2.4483163356781006,0
28,311458,2.446896553039551,2.4483163356781006,0
29,326075,2.446265697479248,2.450366973876953,0
30,334087,2.4509191513061523,2.4524176120758057,0
31,344827,2.4476065635681152,2.451944351196289,0
32,356013,2.4509191513061523,2.4522600173950195,0
33,363578,2.4502880573272705,2.4522600173950195,0
34,375367,2.447054386138916,2.4485528469085693,0
35,385342,2.446896553039551,2.4485528469085693,0
36,396041,2.447211980819702,2.4467389583587646,0
37,409149,2.4473698139190674,2.448631763458252,0
38,415219,2.445476770401001,2.4442148208618164,0
39,424958,2.450761318206787,2.452181100845337,0
40,436268,2.449578285217285,2.452575445175171,0
41,445058,2.450998067855835,2.452338695526123,0
42,456428,2.4510767459869385,2.4522600173950195,0
43,463807,2.4509191513061523,2.4524176120758057,0
44,476841,2.4469754695892334,2.448631763458252,0
45,484428,2.4473698139190674,2.4484739303588867,0
46,496251,2.447054386138916,2.448395252227783,0
47,509024,2.446896553039551,2.4483163356781006,0
48,515110,2.446896553039551,2.4483163356781006,0
49,525948,2.4505248069763184,2.4521021842956543,0
50,534105,2.450603723526001,2.4521021842956543,0
51,545170,2.4506824016571045,2.4524965286254883,0
52,556376,2.4509191513061523,2.4521021842956543,0
53,564348,2.4506824016571045,2.452338695526123,0
54,575524,2.4469754695892334,2.4481585025787354,0
55,585466,2.447054386138916,2.4484739303588867,0
56,596503,2.4427952766418457,2.4476065635681152,0
57,607082,2.4469754695892334,2.448395252227783,0
58,614692,2.4430317878723145,2.447843074798584,0
59,624071,2.450603723526001,2.4521021842956543,0
60,634645,2.450366973876953,2.451944351196289,0
61,646993,2.450603723526001,2.4521021842956543,0
62,655591,2.4508402347564697,2.452338695526123,0
63,664285,2.4508402347564697,2.4521021842956543,0
64,675653,2.4469754695892334,2.448631763458252,0
65,684652,2.446817636489868,2.444530487060547,0
66,695544,2.4471333026885986,2.4485528469085693,0
67,707174,2.4467389583587646,2.4483163356781006,0
68,715304,2.4469754695892334,2.4481585025787354,0
69,726200,2.4508402347564697,2.4520232677459717,0
70,735327,2.450761318206787,2.452338695526123,0
71,745015,2.450603723526001,2.451786756515503,0
72,758508,2.4467389583587646,2.451392412185669,0
73,765191,2.4506824016571045,2.4521021842956543,0
74,776965,2.4442148208618164,2.448000907897949,0
75,785480,2.446896553039551,2.4483163356781006,0
76,796190,2.4465811252593994,2.4481585025787354,0
77,805234,2.447054386138916,2.448237419128418,0
78,815159,2.446896553039551,2.4483163356781006,0
79,825831,2.4505248069763184,2.451944351196289,0
80,834971,2.450603723526001,2.452338695526123,0
81,846669,2.449814796447754,2.4480795860290527,0
82,856132,2.450761318206787,2.4520232677459717,0
83,865460,2.4471333026885986,2.448000907897949,0
84,874604,2.4471333026885986,2.4485528469085693,0
85,884369,2.4428741931915283,2.446423292160034,0
86,895823,2.447054386138916,2.4484739303588867,0
87,904571,2.4469754695892334,2.4483163356781006,0
88,916372,2.4469754695892334,2.448395252227783,0
89,925648,2.4508402347564697,2.452181100845337,0
90,935363,2.4506824016571045,2.452181100845337,0
91,946037,2.450998067855835,2.4524176120758057,0
92,955422,2.4487106800079346,2.4479219913482666,0
93,964385,2.4508402347564697,2.4524176120758057,0
94,975887,2.4467389583587646,2.448395252227783,0
95,984453,2.4473698139190674,2.4487106800079346,0
96,995071,2.4469754695892334,2.4484739303588867,0
97,1004147,2.4475276470184326,2.4488685131073,0
98,1015327,2.4471333026885986,2.4483163356781006,0
99,1025569,2.4509191513061523,2.451550006866455,0
100,1036231,2.4512345790863037,2.4526543617248535,0
101,1044115,2.450998067855835,2.449972629547119,0
102,1057509,2.4510767459869385,2.452338695526123,0
103,1066101,2.450366973876953,2.451944351196289,0
104,1077360,2.4471333026885986,2.448631763458252,0
105,1084882,2.4469754695892334,2.448395252227783,0
106,1098138,2.4469754695892334,2.445871353149414,0
107,1105714,2.4472908973693848,2.448631763458252,0
108,1114301,2.447211980819702,2.4487106800079346,0
109,1124222,2.450761318206787,2.4522600173950195,0
110,1134273,2.4508402347564697,2.449262857437134,0
111,1143733,2.450998067855835,2.4521021842956543,0
112,1156605,2.450761318206787,2.4522600173950195,0
113,1164278,2.4510767459869385,2.4524965286254883,0
114,1177496,2.4471333026885986,2.4485528469085693,0
115,1183991,2.446896553039551,2.4484739303588867,0
116,1194332,2.447211980819702,2.4485528469085693,0
117,1208080,2.4432685375213623,2.4469754695892334,0
118,1215464,2.4469754695892334,2.448631763458252,0
119,1225717,2.4469754695892334,2.4487106800079346,0
120,1234355,2.4508402347564697,2.4522600173950195,0
121,1246562,2.450761318206787,2.4522600173950195,0
122,1255795,2.4510767459869385,2.4524965286254883,0
123,1264122,2.4508402347564697,2.4524176120758057,0
124,1275392,2.4473698139190674,2.448631763458252,0
125,1283789,2.447054386138916,2.4484739303588867,0
126,1294018,2.4471333026885986,2.448395252227783,0
127,1307560,2.4472908973693848,2.4485528469085693,0
128,1369573,2.451155662536621,2.4526543617248535,0
129,1389282,2.4440572261810303,2.4484739303588867,0
130,1394598,2.4472908973693848,2.448631763458252,0
131,1405411,2.4439783096313477,2.4448459148406982,0
132,1415247,2.4472908973693848,2.4485528469085693,0
133,1424443,2.446660041809082,2.4513134956359863,0
134,1434496,2.4506824016571045,2.452181100845337,0
135,1443692,2.450366973876953,2.4520232677459717,0
136,1455303,2.4508402347564697,2.452181100845337,0
137,1465336,2.450603723526001,2.4520232677459717,0
138,1475880,2.447054386138916,2.447211980819702,0
139,1483837,2.4469754695892334,2.4481585025787354,0
140,1494523,2.4473698139190674,2.445082426071167,0
141,1507653,2.4472908973693848,2.448395252227783,0
142,1514474,2.4428741931915283,2.4473698139190674,0
143,1524685,2.450603723526001,2.4520232677459717,0
144,1534507,2.4505248069763184,2.4522600173950195,0
145,1546368,2.450603723526001,2.4521021842956543,0
146,1555645,2.450761318206787,2.4521021842956543,0
147,1565859,2.450761318206787,2.450603723526001,0
148,1574934,2.447211980819702,2.4484739303588867,0
149,1586398,2.4424796104431152,2.4475276470184326,0
150,1595964,2.446896553039551,2.448395252227783,0
151,1606499,2.447054386138916,2.448395252227783,0
152,1615984,2.446817636489868,2.4480795860290527,0
153,1626241,2.4506824016571045,2.452181100845337,0
154,1640044,2.446423292160034,2.4500515460968018,0
155,1655149,2.4508402347564697,2.4521021842956543,0
156,1664994,2.450998067855835,2.4522600173950195,0
157,1675873,2.443347215652466,2.4459500312805176,0
158,1685172,2.447054386138916,2.4485528469085693,0
159,1696374,2.446817636489868,2.4480795860290527,0
160,1707534,2.447054386138916,2.4485528469085693,0
161,1714662,2.4471333026885986,2.4484739303588867,0
162,1725128,2.4508402347564697,2.4520232677459717,0
