,time_elapsed,A0,A1,Relay_Val
0,753,0.0,0.0,0
1,21493,0.0,0.0,0
2,30819,0.0,0.0,0
3,44148,0.0,0.0,0
4,51705,0.0,0.0,0
5,62092,0.0,0.0,0
6,72223,0.0,0.0,0
7,80957,0.0,0.0,0
8,93908,0.0,0.0,0
9,101775,0.0,0.0,0
10,111443,0.0,0.0,0
11,122061,0.0,0.0,0
12,130583,0.0,0.0,0
13,142176,0.0,0.0,0
14,150925,0.0,0.0,0
15,162690,0.0,0.0,0
16,170621,0.0,0.0,0
17,180637,0.0,0.0,0
18,191038,0.0,0.0,0
19,201307,0.0,0.0,0
20,212360,0.0,0.0,0
21,221028,0.0,0.0,0
22,231193,0.0,0.0,0
23,241988,0.0,0.0,0
24,251046,0.0,0.0,0
25,261290,0.0,0.0,0
26,272039,0.0,0.0,0
27,282286,0.0,0.0,0
28,292539,0.0,0.0,0
29,300810,0.0,0.0,0
30,311991,0.0,0.0,0
31,321209,0.0,0.0,0
32,332550,0.0,0.0,0
33,341833,0.0,0.0,0
34,351522,0.0,0.0,0
35,362835,0.0,0.0,0
36,371630,0.0,0.0,0
37,381764,0.0,0.0,0
38,390491,0.0,0.0,0
39,401995,0.0,0.0,0
40,413155,0.0,0.0,0
41,420753,0.0,0.0,0
42,432090,0.0,0.0,0
43,440458,0.0,0.0,0
44,451279,0.0,0.0,0
45,462160,0.0,0.0,0
46,471472,0.0,0.0,0
47,480976,0.0,0.0,0
48,492696,0.0,0.0,0
49,500970,0.0,0.0,0
50,512713,0.0,0.0,0
51,521385,0.0,0.0,0
52,532093,0.0,0.0,0
53,542716,0.0,0.0,0
54,553138,0.0,0.0,0
55,562733,0.0,0.0,0
56,571883,0.0,0.0,0
57,581288,0.0,0.0,0
58,591878,0.0,0.0,0
59,601233,0.0,0.0,0
60,613304,0.0,0.0,0
61,620959,0.0,0.0,0
62,633028,0.0,0.0,0
63,641282,0.0,0.0,0
64,652988,0.0,0.0,0
65,665594,0.0,0.0,0
66,674143,0.0,0.0,0
67,683679,0.0,0.0,0
68,694514,0.0,0.0,0
69,700270,0.0,0.0,0
70,712647,0.0,0.0,0
71,722202,0.0,0.0,0
72,732275,0.0,0.0,0
73,741382,0.0,0.0,0
74,750868,0.0,0.0,0
75,764354,0.0,0.0,0
76,772611,0.0,0.0,0
77,780708,0.0,0.0,0
78,791214,0.0,0.0,0
79,800801,0.0,0.0,0
80,811508,0.0,0.0,0
81,821247,0.0,0.0,0
82,832151,0.0,0.0,0
83,843550,0.0,0.0,0
84,850912,0.0,0.0,0
85,861764,0.0,0.0,0
86,870329,0.0,0.0,0
87,882221,0.0,0.0,0
88,891161,0.0,0.0,0
89,902333,0.0,0.0,0
90,912859,0.0,0.0,0
91,920648,0.0,0.0,0
92,932527,0.0,0.0,0
93,943332,0.0,0.0,0
94,950719,0.0,0.0,0
95,962651,0.0,0.0,0
96,972283,0.0,0.0,0
97,981611,0.0,0.0,0
98,992359,0.0,0.0,0
99,1002224,0.0,0.0,0
100,1013734,0.0,0.0,0
101,1021949,0.0,0.0,0
102,1031254,0.0,0.0,0
103,1043097,0.0,0.0,0
104,1051711,0.0,0.0,0
105,1065083,0.0,0.0,0
106,1072538,0.0,0.0,0
107,1081154,0.0,0.0,0
108,1093581,0.0,0.0,0
